location1Name,location2Name,travelTimeMinutes,travelDistanceKilometers
Deventer goed. empl.,"Herzogenrath, station",146,213
Deventer goed. empl.,Holland Cargo Terminal,84,124
Deventer goed. empl.,"Houtrakpolder, emplacement",80,121
Deventer goed. empl.,"IJsselmonde, emplacement",99,144
Deventer goed. empl.,"Kaldenkirchen, station",94,142
Deventer goed. empl.,"Kijfhoek, emplacement",96,146
Deventer goed. empl.,"Köln Eifeltor, emplacement",140,214
Deventer goed. empl.,Koole Vondelingenweg,108,159
Deventer goed. empl.,"Krefeld Linn, emplacement",110,160
Deventer goed. empl.,"Lage Zwaluwe, emplacement",103,154
Deventer goed. empl.,"Leusden, PON",47,66
Deventer goed. empl.,Ludwigshafen-Oggersheim,275,434
Deventer goed. empl.,"Maasvlakte, emplacement",125,187
Deventer goed. empl.,Magdeburg Hbf,258,417
Deventer goed. empl.,"Marl-Sinsen, emplacement",104,162
Deventer goed. empl.,Matrans Rotterdam Terminal,117,159
Deventer goed. empl.,"Moerdijk, emplacement",108,158
Deventer goed. empl.,Moers,100,147
Deventer goed. empl.,"Neuss, guterbahnhof",116,173
Deventer goed. empl.,"Nijmegen, emplacement",57,67
Deventer goed. empl.,NWB terminal,82,121
Deventer goed. empl.,OBA,81,119
Deventer goed. empl.,"Oberhausen West, emplacement",84,133
Deventer goed. empl.,"Oldenzaal, emplacement",45,59
Deventer goed. empl.,"Onnen, emplacement noordingang",92,119
Deventer goed. empl.,"Onnen, emplacement zuidingang",88,115
Deventer goed. empl.,Opladen,119,186
Deventer goed. empl.,"Oss, terminal OOC",64,86
Deventer goed. empl.,"Pernis, emplacement",107,158
Deventer goed. empl.,Rheine,70,99
Deventer goed. empl.,"Rheinhausen, emplacement",103,149
Deventer goed. empl.,"Roosendaal, emplacement",117,174
Deventer goed. empl.,RWG,130,189
Deventer goed. empl.,"Sittard, emplacement",126,189
Deventer goed. empl.,Sloehaven empl.,154,238
Deventer goed. empl.,Steinweg Amsterdam,81,121
Deventer goed. empl.,Stroe,32,42
Deventer goed. empl.,Stuttgart,346,556
Deventer goed. empl.,"Tilburg, industrie",89,126
Deventer goed. empl.,"Uitgeest, emplacement",91,131
Deventer goed. empl.,"Valburg, emplacement CUP",47,67
Deventer goed. empl.,"Venlo, emplacement",92,135
Deventer goed. empl.,"Viersen, guterbahnhof",112,160
Deventer goed. empl.,"Vlissingen Sloe, emplacement",154,238
Deventer goed. empl.,Vopak-Sloe,155,237
Deventer goed. empl.,"Waalhaven, emplacement",103,155
Deventer goed. empl.,"Waalhaven, kantoor RFO",106,156
Deventer goed. empl.,"Westhaven, emplacement",79,117
Deventer goed. empl.,Zevenaar grens,42,53
Deventer goed. empl.,"Zutphen, emplacement",19,14
"Deventer, goederenemplacement","Dordrecht, dok",98,140
"Deventer, goederenemplacement","Dortmund Obereving, emplacement",117,179
"Deventer, goederenemplacement",Duisburg Ruhrorthafen,91,137
"Deventer, goederenemplacement","Duisburg, Hochfeld Süd Vorbahnhof",96,148
"Deventer, goederenemplacement",ECT,128,189
"Deventer, goederenemplacement","Eindhoven, emplacement",86,125
"Deventer, goederenemplacement","Eindhoven, emplacement Acht",86,128
"Deventer, goederenemplacement",Eltville Ost,244,379
"Deventer, goederenemplacement","Emmerich, station",53,71
"Deventer, goederenemplacement",Euromax,131,197
"Deventer, goederenemplacement","Europoort, emplacement",114,173
"Deventer, goederenemplacement","Gekkengraaf, emplacement",89,132
"Deventer, goederenemplacement",Germersheim,294,469
"Deventer, goederenemplacement",Goes,150,226
"Deventer, goederenemplacement","Hengelo, emplacement",40,50
"Deventer, goederenemplacement","Herzogenrath, station",146,213
"Deventer, goederenemplacement",Holland Cargo Terminal,85,124
"Deventer, goederenemplacement","Houtrakpolder, emplacement",80,121
"Deventer, goederenemplacement","IJsselmonde, emplacement",99,145
"Deventer, goederenemplacement","Kaldenkirchen, station",94,142
"Deventer, goederenemplacement","Kijfhoek, emplacement",97,147
"Deventer, goederenemplacement","Köln Eifeltor, emplacement",140,215
"Deventer, goederenemplacement",Koole Vondelingenweg,108,159
"Deventer, goederenemplacement","Krefeld Linn, emplacement",110,160
"Deventer, goederenemplacement","Lage Zwaluwe, emplacement",103,154
"Deventer, goederenemplacement","Leusden, PON",47,66
"Deventer, goederenemplacement",Ludwigshafen-Oggersheim,275,435
"Deventer, goederenemplacement","Maasvlakte, emplacement",125,187
"Deventer, goederenemplacement",Magdeburg Hbf,258,418
"Deventer, goederenemplacement","Marl-Sinsen, emplacement",104,162
"Deventer, goederenemplacement",Matrans Rotterdam Terminal,117,160
"Deventer, goederenemplacement","Moerdijk, emplacement",108,158
"Deventer, goederenemplacement",Moers,101,148
"Deventer, goederenemplacement","Neuss, guterbahnhof",117,174
"Deventer, goederenemplacement","Nijmegen, emplacement",57,67
"Deventer, goederenemplacement",NWB terminal,82,121
"Deventer, goederenemplacement",OBA,81,119
"Deventer, goederenemplacement","Oberhausen West, emplacement",84,133
"Deventer, goederenemplacement","Oldenzaal, emplacement",45,59
"Deventer, goederenemplacement","Onnen, emplacement noordingang",92,119
"Deventer, goederenemplacement","Onnen, emplacement zuidingang",88,115
"Deventer, goederenemplacement",Opladen,120,186
"Deventer, goederenemplacement","Oss, terminal OOC",64,86
"Deventer, goederenemplacement","Pernis, emplacement",108,158
"Deventer, goederenemplacement",Rheine,70,99
"Deventer, goederenemplacement","Rheinhausen, emplacement",104,149
"Deventer, goederenemplacement","Roosendaal, emplacement",117,174
"Deventer, goederenemplacement",RWG,130,189
"Deventer, goederenemplacement","Sittard, emplacement",126,189
"Deventer, goederenemplacement",Sloehaven empl.,154,238
"Deventer, goederenemplacement",Steinweg Amsterdam,82,121
"Deventer, goederenemplacement",Stroe,32,43
"Deventer, goederenemplacement",Stuttgart,346,556
"Deventer, goederenemplacement","Tilburg, industrie",89,126
"Deventer, goederenemplacement","Uitgeest, emplacement",91,131
"Deventer, goederenemplacement","Valburg, emplacement CUP",48,67
"Deventer, goederenemplacement","Venlo, emplacement",93,135
"Deventer, goederenemplacement","Viersen, guterbahnhof",112,161
"Deventer, goederenemplacement","Vlissingen Sloe, emplacement",155,238
"Deventer, goederenemplacement",Vopak-Sloe,156,238
"Deventer, goederenemplacement","Waalhaven, emplacement",103,155
"Deventer, goederenemplacement","Waalhaven, kantoor RFO",106,156
"Deventer, goederenemplacement","Westhaven, emplacement",79,118
"Deventer, goederenemplacement",Zevenaar grens,43,54
"Deventer, goederenemplacement","Zutphen, emplacement",19,15
"Dordrecht, dok","Dortmund Obereving, emplacement",162,256
"Dordrecht, dok",Duisburg Ruhrorthafen,129,194
"Dordrecht, dok","Duisburg, Hochfeld Süd Vorbahnhof",131,199
"Dordrecht, dok",ECT,45,60
"Dordrecht, dok","Eindhoven, emplacement",67,96
"Dordrecht, dok","Eindhoven, emplacement Acht",61,89
"Dordrecht, dok",Eltville Ost,272,422
"Dordrecht, dok","Emmerich, station",98,148
"Dordrecht, dok",Euromax,48,68
"Dordrecht, dok","Europoort, emplacement",30,44
"Dordrecht, dok","Gekkengraaf, emplacement",94,142
"Dordrecht, dok",Germersheim,308,488
"Dordrecht, dok",Goes,61,89
"Dordrecht, dok","Hengelo, emplacement",127,194
"Dordrecht, dok","Herzogenrath, station",127,186
"Dordrecht, dok",Holland Cargo Terminal,66,96
"Dordrecht, dok","Houtrakpolder, emplacement",61,93
"Dordrecht, dok","IJsselmonde, emplacement",17,18
"Dordrecht, dok","Kaldenkirchen, station",102,155
"Dordrecht, dok","Kijfhoek, emplacement",4,4
"Dordrecht, dok","Köln Eifeltor, emplacement",160,243
"Dordrecht, dok",Koole Vondelingenweg,24,29
"Dordrecht, dok","Krefeld Linn, emplacement",131,191
"Dordrecht, dok","Lage Zwaluwe, emplacement",15,17
"Dordrecht, dok","Leusden, PON",58,87
"Dordrecht, dok",Ludwigshafen-Oggersheim,289,454
"Dordrecht, dok","Maasvlakte, emplacement",41,58
"Dordrecht, dok",Magdeburg Hbf,344,561
"Dordrecht, dok","Marl-Sinsen, emplacement",149,240
"Dordrecht, dok",Matrans Rotterdam Terminal,32,27
"Dordrecht, dok","Moerdijk, emplacement",19,21
"Dordrecht, dok",Moers,121,184
"Dordrecht, dok","Neuss, guterbahnhof",134,199
"Dordrecht, dok","Nijmegen, emplacement",76,105
"Dordrecht, dok",NWB terminal,65,95
"Dordrecht, dok",OBA,68,98
"Dordrecht, dok","Oberhausen West, emplacement",126,198
"Dordrecht, dok","Oldenzaal, emplacement",132,202
"Dordrecht, dok","Onnen, emplacement noordingang",161,251
"Dordrecht, dok","Onnen, emplacement zuidingang",157,248
"Dordrecht, dok",Opladen,159,241
"Dordrecht, dok","Oss, terminal OOC",65,93
"Dordrecht, dok","Pernis, emplacement",24,29
"Dordrecht, dok",Rheine,156,243
"Dordrecht, dok","Rheinhausen, emplacement",127,192
"Dordrecht, dok","Roosendaal, emplacement",28,37
"Dordrecht, dok",RWG,47,60
"Dordrecht, dok","Sittard, emplacement",107,162
"Dordrecht, dok",Sloehaven empl.,66,101
"Dordrecht, dok",Steinweg Amsterdam,64,95
"Dordrecht, dok",Stroe,74,113
"Dordrecht, dok",Stuttgart,377,593
"Dordrecht, dok","Tilburg, industrie",43,61
"Dordrecht, dok","Uitgeest, emplacement",72,111
"Dordrecht, dok","Valburg, emplacement CUP",66,101
"Dordrecht, dok","Venlo, emplacement",100,148
"Dordrecht, dok","Viersen, guterbahnhof",120,174
"Dordrecht, dok","Vlissingen Sloe, emplacement",66,101
"Dordrecht, dok",Vopak-Sloe,67,101
"Dordrecht, dok","Waalhaven, emplacement",17,22
"Dordrecht, dok","Waalhaven, kantoor RFO",20,23
"Dordrecht, dok","Westhaven, emplacement",67,97
"Dordrecht, dok",Zevenaar grens,88,131
"Dordrecht, dok","Zutphen, emplacement",101,143
"Dortmund Obereving, emplacement",Duisburg Ruhrorthafen,50,61
"Dortmund Obereving, emplacement","Duisburg, Hochfeld Süd Vorbahnhof",53,69
"Dortmund Obereving, emplacement",ECT,193,299
"Dortmund Obereving, emplacement","Eindhoven, emplacement",117,156
"Dortmund Obereving, emplacement","Eindhoven, emplacement Acht",122,166
"Dortmund Obereving, emplacement",Eltville Ost,186,275
"Dortmund Obereving, emplacement","Emmerich, station",75,112
"Dortmund Obereving, emplacement",Euromax,196,307
"Dortmund Obereving, emplacement","Europoort, emplacement",178,283
"Dortmund Obereving, emplacement","Gekkengraaf, emplacement",85,112
"Dortmund Obereving, emplacement",Germersheim,235,344
"Dortmund Obereving, emplacement",Goes,199,294
"Dortmund Obereving, emplacement","Hengelo, emplacement",99,137
"Dortmund Obereving, emplacement","Herzogenrath, station",113,157
"Dortmund Obereving, emplacement",Holland Cargo Terminal,162,254
"Dortmund Obereving, emplacement","Houtrakpolder, emplacement",158,251
"Dortmund Obereving, emplacement","IJsselmonde, emplacement",163,254
"Dortmund Obereving, emplacement","Kaldenkirchen, station",81,104
"Dortmund Obereving, emplacement","Kijfhoek, emplacement",159,248
"Dortmund Obereving, emplacement","Köln Eifeltor, emplacement",82,110
"Dortmund Obereving, emplacement",Koole Vondelingenweg,173,269
"Dortmund Obereving, emplacement","Krefeld Linn, emplacement",63,73
"Dortmund Obereving, emplacement","Lage Zwaluwe, emplacement",162,235
"Dortmund Obereving, emplacement","Leusden, PON",124,187
"Dortmund Obereving, emplacement",Ludwigshafen-Oggersheim,217,330
"Dortmund Obereving, emplacement","Maasvlakte, emplacement",189,297
"Dortmund Obereving, emplacement",Magdeburg Hbf,212,349
"Dortmund Obereving, emplacement","Marl-Sinsen, emplacement",32,40
"Dortmund Obereving, emplacement",Matrans Rotterdam Terminal,180,261
"Dortmund Obereving, emplacement","Moerdijk, emplacement",169,242
"Dortmund Obereving, emplacement",Moers,60,69
"Dortmund Obereving, emplacement","Neuss, guterbahnhof",67,79
"Dortmund Obereving, emplacement","Nijmegen, emplacement",110,158
"Dortmund Obereving, emplacement",NWB terminal,160,251
"Dortmund Obereving, emplacement",OBA,159,248
"Dortmund Obereving, emplacement","Oberhausen West, emplacement",43,61
"Dortmund Obereving, emplacement","Oldenzaal, emplacement",102,130
"Dortmund Obereving, emplacement","Onnen, emplacement noordingang",170,257
"Dortmund Obereving, emplacement","Onnen, emplacement zuidingang",166,253
"Dortmund Obereving, emplacement",Opladen,65,87
"Dortmund Obereving, emplacement","Oss, terminal OOC",120,171
"Dortmund Obereving, emplacement","Pernis, emplacement",172,268
"Dortmund Obereving, emplacement",Rheine,82,107
"Dortmund Obereving, emplacement","Rheinhausen, emplacement",63,68
"Dortmund Obereving, emplacement","Roosendaal, emplacement",173,248
"Dortmund Obereving, emplacement",RWG,195,299
"Dortmund Obereving, emplacement","Sittard, emplacement",115,162
"Dortmund Obereving, emplacement",Sloehaven empl.,204,306
"Dortmund Obereving, emplacement",Steinweg Amsterdam,159,251
"Dortmund Obereving, emplacement",Stroe,120,174
"Dortmund Obereving, emplacement",Stuttgart,288,423
"Dortmund Obereving, emplacement","Tilburg, industrie",135,190
"Dortmund Obereving, emplacement","Uitgeest, emplacement",170,271
"Dortmund Obereving, emplacement","Valburg, emplacement CUP",103,155
"Dortmund Obereving, emplacement","Venlo, emplacement",83,104
"Dortmund Obereving, emplacement","Viersen, guterbahnhof",76,96
"Dortmund Obereving, emplacement","Vlissingen Sloe, emplacement",204,306
"Dortmund Obereving, emplacement",Vopak-Sloe,205,305
"Dortmund Obereving, emplacement","Waalhaven, emplacement",166,256
"Dortmund Obereving, emplacement","Waalhaven, kantoor RFO",169,257
"Dortmund Obereving, emplacement","Westhaven, emplacement",157,247
"Dortmund Obereving, emplacement",Zevenaar grens,85,129
"Dortmund Obereving, emplacement","Zutphen, emplacement",111,162
Duisburg Ruhrorthafen,"Duisburg, Hochfeld Süd Vorbahnhof",12,13
Duisburg Ruhrorthafen,ECT,159,240
Duisburg Ruhrorthafen,"Eindhoven, emplacement",75,102
Duisburg Ruhrorthafen,"Eindhoven, emplacement Acht",81,112
Duisburg Ruhrorthafen,Eltville Ost,165,248
Duisburg Ruhrorthafen,"Emmerich, station",50,70
Duisburg Ruhrorthafen,Euromax,162,248
Duisburg Ruhrorthafen,"Europoort, emplacement",145,224
Duisburg Ruhrorthafen,"Gekkengraaf, emplacement",44,58
Duisburg Ruhrorthafen,Germersheim,215,337
Duisburg Ruhrorthafen,Goes,158,240
Duisburg Ruhrorthafen,"Hengelo, emplacement",86,122
Duisburg Ruhrorthafen,"Herzogenrath, station",81,113
Duisburg Ruhrorthafen,Holland Cargo Terminal,137,212
Duisburg Ruhrorthafen,"Houtrakpolder, emplacement",132,209
Duisburg Ruhrorthafen,"IJsselmonde, emplacement",132,198
Duisburg Ruhrorthafen,"Kaldenkirchen, station",40,50
Duisburg Ruhrorthafen,"Kijfhoek, emplacement",126,194
Duisburg Ruhrorthafen,"Köln Eifeltor, emplacement",61,83
Duisburg Ruhrorthafen,Koole Vondelingenweg,139,209
Duisburg Ruhrorthafen,"Krefeld Linn, emplacement",26,25
Duisburg Ruhrorthafen,"Lage Zwaluwe, emplacement",121,181
Duisburg Ruhrorthafen,"Leusden, PON",98,144
Duisburg Ruhrorthafen,Ludwigshafen-Oggersheim,196,303
Duisburg Ruhrorthafen,"Maasvlakte, emplacement",156,238
Duisburg Ruhrorthafen,Magdeburg Hbf,246,404
Duisburg Ruhrorthafen,"Marl-Sinsen, emplacement",39,50
Duisburg Ruhrorthafen,Matrans Rotterdam Terminal,146,207
Duisburg Ruhrorthafen,"Moerdijk, emplacement",128,188
Duisburg Ruhrorthafen,Moers,19,15
Duisburg Ruhrorthafen,"Neuss, guterbahnhof",34,38
Duisburg Ruhrorthafen,"Nijmegen, emplacement",72,102
Duisburg Ruhrorthafen,NWB terminal,134,209
Duisburg Ruhrorthafen,OBA,133,206
Duisburg Ruhrorthafen,"Oberhausen West, emplacement",9,5
Duisburg Ruhrorthafen,"Oldenzaal, emplacement",89,115
Duisburg Ruhrorthafen,"Onnen, emplacement noordingang",156,242
Duisburg Ruhrorthafen,"Onnen, emplacement zuidingang",151,239
Duisburg Ruhrorthafen,Opladen,40,55
Duisburg Ruhrorthafen,"Oss, terminal OOC",81,117
Duisburg Ruhrorthafen,"Pernis, emplacement",139,209
Duisburg Ruhrorthafen,Rheine,87,125
Duisburg Ruhrorthafen,"Rheinhausen, emplacement",21,14
Duisburg Ruhrorthafen,"Roosendaal, emplacement",132,194
Duisburg Ruhrorthafen,RWG,161,240
Duisburg Ruhrorthafen,"Sittard, emplacement",79,111
Duisburg Ruhrorthafen,Sloehaven empl.,163,252
Duisburg Ruhrorthafen,Steinweg Amsterdam,134,209
Duisburg Ruhrorthafen,Stroe,94,132
Duisburg Ruhrorthafen,Stuttgart,267,424
Duisburg Ruhrorthafen,"Tilburg, industrie",94,136
Duisburg Ruhrorthafen,"Uitgeest, emplacement",144,228
Duisburg Ruhrorthafen,"Valburg, emplacement CUP",77,113
Duisburg Ruhrorthafen,"Venlo, emplacement",41,50
Duisburg Ruhrorthafen,"Viersen, guterbahnhof",44,53
Duisburg Ruhrorthafen,"Vlissingen Sloe, emplacement",163,252
Duisburg Ruhrorthafen,Vopak-Sloe,164,252
Duisburg Ruhrorthafen,"Waalhaven, emplacement",132,202
Duisburg Ruhrorthafen,"Waalhaven, kantoor RFO",135,203
Duisburg Ruhrorthafen,"Westhaven, emplacement",131,205
Duisburg Ruhrorthafen,Zevenaar grens,60,87
Duisburg Ruhrorthafen,"Zutphen, emplacement",86,120
"Duisburg, Hochfeld Süd Vorbahnhof",ECT,161,246
"Duisburg, Hochfeld Süd Vorbahnhof","Eindhoven, emplacement",74,103
"Duisburg, Hochfeld Süd Vorbahnhof","Eindhoven, emplacement Acht",79,113
"Duisburg, Hochfeld Süd Vorbahnhof",Eltville Ost,162,242
"Duisburg, Hochfeld Süd Vorbahnhof","Emmerich, station",51,79
"Duisburg, Hochfeld Süd Vorbahnhof",Euromax,164,253
"Duisburg, Hochfeld Süd Vorbahnhof","Europoort, emplacement",147,230
"Duisburg, Hochfeld Süd Vorbahnhof","Gekkengraaf, emplacement",42,59
"Duisburg, Hochfeld Süd Vorbahnhof",Germersheim,213,332
"Duisburg, Hochfeld Süd Vorbahnhof",Goes,156,241
"Duisburg, Hochfeld Süd Vorbahnhof","Hengelo, emplacement",87,131
"Duisburg, Hochfeld Süd Vorbahnhof","Herzogenrath, station",77,104
"Duisburg, Hochfeld Süd Vorbahnhof",Holland Cargo Terminal,138,221
"Duisburg, Hochfeld Süd Vorbahnhof","Houtrakpolder, emplacement",133,217
"Duisburg, Hochfeld Süd Vorbahnhof","IJsselmonde, emplacement",133,204
"Duisburg, Hochfeld Süd Vorbahnhof","Kaldenkirchen, station",38,51
"Duisburg, Hochfeld Süd Vorbahnhof","Kijfhoek, emplacement",127,197
"Duisburg, Hochfeld Süd Vorbahnhof","Köln Eifeltor, emplacement",59,77
"Duisburg, Hochfeld Süd Vorbahnhof",Koole Vondelingenweg,141,215
"Duisburg, Hochfeld Süd Vorbahnhof","Krefeld Linn, emplacement",23,18
"Duisburg, Hochfeld Süd Vorbahnhof","Lage Zwaluwe, emplacement",119,182
"Duisburg, Hochfeld Süd Vorbahnhof","Leusden, PON",99,153
"Duisburg, Hochfeld Süd Vorbahnhof",Ludwigshafen-Oggersheim,193,297
"Duisburg, Hochfeld Süd Vorbahnhof","Maasvlakte, emplacement",158,244
"Duisburg, Hochfeld Süd Vorbahnhof",Magdeburg Hbf,247,412
"Duisburg, Hochfeld Süd Vorbahnhof","Marl-Sinsen, emplacement",40,58
"Duisburg, Hochfeld Süd Vorbahnhof",Matrans Rotterdam Terminal,148,212
"Duisburg, Hochfeld Süd Vorbahnhof","Moerdijk, emplacement",126,189
"Duisburg, Hochfeld Süd Vorbahnhof",Moers,17,16
"Duisburg, Hochfeld Süd Vorbahnhof","Neuss, guterbahnhof",31,31
"Duisburg, Hochfeld Süd Vorbahnhof","Nijmegen, emplacement",73,108
"Duisburg, Hochfeld Süd Vorbahnhof",NWB terminal,135,217
"Duisburg, Hochfeld Süd Vorbahnhof",OBA,134,215
"Duisburg, Hochfeld Süd Vorbahnhof","Oberhausen West, emplacement",11,14
"Duisburg, Hochfeld Süd Vorbahnhof","Oldenzaal, emplacement",90,124
